cell_id,centroid_lat,centroid_lon,grid_area_km2,d0_land,d1_feasible,d1_exclusion_reason,open_water_flag,protected_land_flag,regulatory_floodway_flag,mean_slope_deg,urban_context,developed_context,grand_region,sampling_stratum,dist_transmission_any_km,dist_transmission_100kv_km,dist_transmission_230kv_km,max_voltage_within_25km_kv,transmission_owner_count_25km,dist_major_road_km,dist_interstate_km,dist_surface_water_flowline_km,named_flowlines_within_25km,degree_institutions_50km,cip11_completions_50km,cip14_completions_50km,degree_institutions_100km,cip11_completions_100km,cip14_completions_100km,county_total_employment,county_total_establishments,county_total_employment_flag,information_sector_employment,information_sector_establishments,information_sector_employment_flag,professional_scientific_employment,professional_scientific_establishments,professional_scientific_employment_flag,county_geoid,county_name,county_assignment_method,grid_resolution_km,slope_excluded_frac,permanent_open_water_frac,protected_gap12_frac,regulatory_floodway_frac,military_land_frac,hard_exclusion_union_frac,available_area_km2,largest_available_component_km2,available_fraction,d1_status,d1_feasible_v2,d1_exclusion_reasons,d1_feasible_v1,domain_rule_version,slope_threshold_pct,minimum_available_component_km2,military_land_flag,flood_mapping_coverage_status,final_raw_score,final_score,rank_within_batch,score_p05,score_p95,score_iqr,grid_regime,regime_distance,novelty_flag,model_version,selected_specification,phase2_sha256,scored_at_utc,d1_eligibility,exclusion_context,engineering_check_status,d1_relative_percentile,statewide_rank,review_band
TN5K-1738,35.7927711137,-87.1406747524,25,1,1,,0,0,0,1.402010368,nonmetro,nonmetro_proxy,middle,middle|nonmetro,5.8115125961,5.8115125961,10.6742911127,500,1,3.4346517211,24.8033936903,0.0034747237,1322,11,500,402,51,1166,522,33755,2069,G,311,35,J,830,138,G,47119,Maury County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.77685189655,5.92120245958,3651,4.73582327488,7.45388294238,1.53723525393,R1,2.51249189207,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,5.92120245958,3651,Lower empirical affinity
TN5K-1739,35.8372330376,-87.13547608259999,25,1,1,,0,0,0,1.5665068626,metro_50km,metro_proxy,middle,middle|metro_50km,10.2754658184,10.2754658184,11.1297414486,500,1,5.7370150582,21.300306441,0.1909282878,1292,20,575,467,51,1166,522,149544,8707,G,4817,293,H,12710,1322,G,47187,Williamson County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.6959612053,7.46982464131,3587,5.22204509223,9.88499202915,1.63971760419,R1,3.12220279372,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,7.46982464131,3587,Lower empirical affinity
TN5K-1740,35.8816931974,-87.13027132569999,25,1,1,,0,0,0,1.0871171206,metro_50km,metro_proxy,middle,middle|metro_50km,8.2804991148,8.2804991148,11.9167436338,500,1,1.4776839039,16.6128293803,0.0487809329,1292,22,575,467,51,1166,522,149544,8707,G,4817,293,H,12710,1322,G,47187,Williamson County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.78515804949,32.4755181052,2582,30.2436802551,34.9931678433,3.15987246641,R1,3.07272979742,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,32.4755181052,2582,Lower empirical affinity
TN5K-1741,35.9261516175,-87.1250604712,25,1,1,,0,1,0,1.0747989946,metro_50km,metro_proxy,middle,middle|metro_50km,3.7973789485,3.7973789485,12.9937506672,500,1,2.780135872,12.1486695299,0.6881084562999999,1260,26,575,467,51,1166,522,149544,8707,G,4817,293,H,12710,1322,G,47187,Williamson County,point_in_county,5,0,0,0.007894736842105263,0,0,0.007894736842105263,23.5625,23.5625,0.9921052631578947,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.12476323938,56.6841266226,1639,52.289911182,60.2345707128,2.65884764291,R1,2.52770029937,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,56.6841266226,1639,Watchlist
TN5K-1742,35.9706083218,-87.11984350829999,25,1,1,,1,0,1,0.7186788089,metro_50km,metro_proxy,middle,middle|metro_50km,1.1121844887,1.1121844887,8.061261915099999,500,1,1.0396929911,8.1117921305,0.4479038542,1242,27,575,467,50,1167,522,149544,8707,G,4817,293,H,12710,1322,G,47187,Williamson County,point_in_county,5,0,0,0,0.01052631578947368,0,0.01052631578947368,23.5,23.5,0.9894736842105263,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.19012853157,84.1266226372,577,82.5290366659,85.8745160556,1.28672284218,R1,2.46476388537,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,84.1266226372,577,Priority 2
TN5K-1743,36.0150633348,-87.11462042629999,25,1,1,,1,0,1,0.901327918,metro_50km,metro_proxy,middle,middle|metro_50km,2.3883125284,2.3883125284,3.1289685761,500,1,2.5945652245,4.7499517745,0.8512833372,1275,29,575,467,51,1167,522,149544,8707,G,4817,293,H,12710,1322,G,47187,Williamson County,point_in_county,5,0,0.002631578947368421,0,0.002631578947368421,0,0.005263157894736842,23.625,23.625,0.9947368421052631,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.79931550034,67.3650649055,1223,62.8831701207,69.7096333409,2.51651104532,R1,2.52277565803,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,67.3650649055,1223,Watchlist
TN5K-1744,36.0595166805,-87.10939121440001,25,1,1,,1,0,1,1.677171174,metro_50km,metro_proxy,middle,middle|metro_50km,1.8031137859,1.8031137859,1.8031137859,500,1,1.4566740172,1.4566740172,0.4172991291,1263,29,575,467,52,1246,522,7649,714,H,30,7,H,317,51,H,47021,Cheatham County,point_in_county,5,0,0.005263157894736842,0,0,0,0.005263157894736842,23.625,23.625,0.9947368421052631,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.55986798999,40.1958551583,2277,37.030289228,44.870189023,3.38191755864,R2,3.21244966617,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,40.1958551583,2277,Lower empirical affinity
TN5K-1745,36.1039683834,-87.104155862,25,1,1,,0,0,1,1.3623233686,metro_50km,metro_proxy,middle,middle|metro_50km,2.2586712117,2.2586712117,5.0201096528,500,1,0.4744998519,2.3178473252,0.1324706773,1237,29,558,467,50,1230,522,7649,714,H,30,7,H,317,51,H,47021,Cheatham County,point_in_county,5,0,0,0,0.15,0,0.15,20.1875,19.5,0.85,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.30889270387,49.6014575268,1919,44.9510362104,53.4229104987,3.63242997039,R2,3.05790233343,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,49.6014575268,1919,Lower empirical affinity
TN5K-1746,36.1484184676,-87.0989143581,25,1,1,,0,1,1,1.2052099241,metro_50km,metro_proxy,middle,middle|metro_50km,0.121558188,0.121558188,0.121558188,500,1,3.3791594801,7.1324524431,0.5663041172,1238,33,684,470,49,1230,522,7649,714,H,30,7,H,317,51,H,47021,Cheatham County,point_in_county,5,0,0,0.2947368421052631,0.09736842105263158,0,0.3921052631578947,14.4375,11.625,0.6078947368421053,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.04923786703,23.6848098383,2924,20.8745160556,27.19084491,2.62468685949,R2,3.62187755701,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,23.6848098383,2924,Lower empirical affinity
TN5K-1747,36.1928669575,-87.0936666921,25,1,1,,0,1,0,1.2621815933,metro_50km,metro_proxy,middle,middle|metro_50km,4.7300942794,4.7300942794,4.7300942794,500,1,3.5740203565,12.0598742938,0.1330726154,1196,33,684,470,49,1230,522,7649,714,H,30,7,H,317,51,H,47021,Cheatham County,point_in_county,5,0,0,0.9210526315789473,0,0,0.9210526315789473,1.875,1,0.07894736842105265,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-5.17669489603,2.23183785015,3792,1.6158050558,2.69300842633,0.501024823503,R2,2.81757718023,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,2.23183785015,3792,Lower empirical affinity
TN5K-1748,36.2373138775,-87.08841285290001,25,1,1,,1,1,1,1.3260933326,metro_50km,metro_proxy,middle,middle|metro_50km,1.5731199943,1.5731199943,1.5731199943,500,1,2.5557738535,17.008908809,0.2100583836,1157,34,684,470,53,1557,522,7649,714,H,30,7,H,317,51,H,47021,Cheatham County,point_in_county,5,0.005263157894736842,0.0131578947368421,0.7131578947368421,0.02631578947368421,0,0.7447368421052631,6.0625,5.75,0.2552631578947369,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.76937273868,6.01229788203,3647,5.45092234115,7.73741744477,1.22409473924,R2,3.10348909805,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,6.01229788203,3647,Lower empirical affinity
TN5K-1749,36.2817592521,-87.0831528299,25,1,1,,1,1,1,1.6078880719,metro_50km,metro_proxy,middle,middle|metro_50km,0.3149232917,0.3149232917,0.3149232917,500,1,0.6599991012,13.9094442124,0.1405291529,1117,36,684,470,54,1642,617,7649,714,H,30,7,H,317,51,H,47021,Cheatham County,point_in_county,5,0.007894736842105263,0.06315789473684211,0.1342105263157895,0.1763157894736842,0,0.2868421052631579,16.9375,12.5625,0.7131578947368421,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.86844843575,29.9931678433,2679,26.8093828285,33.478706445,1.93577772717,R2,3.7651023756,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,29.9931678433,2679,Lower empirical affinity
TN5K-1750,36.3262031056,-87.0778866121,25,1,1,,0,0,1,1.0268772476,metro_50km,metro_proxy,middle,middle|metro_50km,2.9391045888,2.9391045888,2.9391045888,500,1,2.8199837856,9.6031115286,0.6165309429,1059,36,684,470,54,1642,617,7649,714,H,30,7,H,317,51,H,47021,Cheatham County,point_in_county,5,0,0,0,0.05526315789473684,0,0.05526315789473684,22.4375,22.4375,0.9447368421052632,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.47825793518,11.2730585288,3430,8.91368708722,13.0368936461,1.93008426327,R2,3.04876585928,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,11.2730585288,3430,Lower empirical affinity
TN5K-1751,36.3706454626,-87.0726141885,25,1,1,,0,0,0,1.000215388,metro_50km,metro_proxy,middle,middle|metro_50km,0.3233652629,0.3233652629,5.6305652191,500,1,3.3291938123,5.30611276,0.3024044006,977,33,684,470,53,1642,617,7649,714,H,30,7,H,317,51,H,47021,Cheatham County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.61707302352,38.0778865862,2363,35.1958551583,40.8540195855,1.94147119107,R2,3.28468987092,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,38.0778865862,2363,Lower empirical affinity
TN5K-1752,36.4150863476,-87.06733554829999,25,1,1,,0,0,1,0.5527361731,metro_50km,metro_proxy,middle,middle|metro_50km,3.7611202564,3.7611202564,7.9936152503,500,1,0.5967557637999999,1.174497545,0.3475611008,882,33,684,470,53,1642,617,7649,714,H,30,7,H,317,51,H,47021,Cheatham County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.11368608405,57.0940560237,1621,52.3183785015,62.3639262127,4.28148485539,R2,3.23177062038,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,57.0940560237,1621,Watchlist
TN5K-1753,36.4595257852,-87.06205068040001,25,1,1,,0,0,1,0.6137048205,metro_50km,metro_proxy,middle,middle|metro_50km,7.7705426625,7.7705426625,7.7705426625,500,1,2.3564341518,2.885611465,0.352988183,782,29,672,470,53,1642,617,21552,1358,G,34,11,J,408,67,G,47147,Robertson County,point_in_county,5,0,0,0,0.01052631578947368,0,0.01052631578947368,23.5,23.5,0.9894736842105263,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.13273533362,21.2024595764,3024,16.4188112047,25.3461626053,2.14074242769,R2,3.44653679765,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,21.2024595764,3024,Lower empirical affinity
TN5K-1754,36.5039637999,-87.0567595739,25,1,1,,0,0,1,0.908772505,metro_50km,metro_proxy,middle,middle|metro_50km,3.216964728,3.216964728,3.216964728,500,1,0.1951511627,7.0128150805,1.2040892822,674,27,672,470,53,1642,617,21552,1358,G,34,11,J,408,67,G,47147,Robertson County,point_in_county,5,0,0,0,0.0131578947368421,0,0.0131578947368421,23.4375,23.4375,0.9868421052631579,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.79451873845,67.4333864723,1221,64.4762013209,71.464358916,2.73855613755,R1,3.89716916641,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,67.4333864723,1221,Watchlist
TN5K-1755,36.5484004164,-87.05146221770001,25,1,1,,1,0,0,0.5041130453,metro_50km,metro_proxy,middle,middle|metro_50km,0.7949769416,0.8317102508999999,0.8397383328,500,1,1.0790283892,11.2363364299,0.3959148855,534,22,598,414,53,1791,617,21552,1358,G,34,11,J,408,67,G,47147,Robertson County,point_in_county,5,0,0.002631578947368421,0,0,0,0.002631578947368421,23.6875,23.6875,0.9973684210526316,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.31160486115,49.5103621043,1922,46.9437485766,51.5406513323,2.1521293555,R1,3.77430288345,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,49.5103621043,1922,Lower empirical affinity
TN5K-1756,36.5928356594,-87.0461586009,25,1,1,,0,0,0,0.9089347505000001,nonmetro,nonmetro_proxy,middle,middle|nonmetro,5.6361027869,5.7948104003,5.8028324738,500,1,1.8513202558,15.4583447158,0.6354602217,449,10,126,3,50,1507,565,21552,1358,G,34,11,J,408,67,G,47147,Robertson County,point_in_county,5,0,0,0,0,0,0,20.1875,20.1875,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.46770702986,43.7941243453,2135,37.0166249146,47.6007743111,2.61329993168,R2,3.25352807561,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,43.7941243453,2135,Lower empirical affinity
TN5K-1757,36.6306079406,-87.04089750369999,17.5307362111,1,1,,0,1,0,0.4365026421,nonmetro,nonmetro_proxy,middle,middle|nonmetro,9.8363610868,10.0210168734,10.0290393401,500,1,5.5675104325,19.0864459371,1.5383239362,376,7,205,3,49,1507,565,21552,1358,G,34,11,J,408,67,G,47147,Robertson County,point_in_county,5,0,0,0,0,0,0,17.9375,17.9375,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.877150962,29.537690731,2697,24.7050785698,36.8868139376,5.4714188112,R2,4.44235044478,true,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,29.537690731,2697,Lower empirical affinity
TN5K-1758,35.0435291052,-87.1726477859,12.6329777601,1,1,,0,0,0,0.853811846,nonmetro,nonmetro_proxy,middle,middle|nonmetro,11.6574448875,11.6574448875,34.0980461268,161,1,1.37880029,26.4995427705,0.2076098278,1092,6,303,0,21,701,737,8391,543,G,221,12,J,153,37,G,47055,Giles County,point_in_county,5,0,0,0,0,0,0,17.5,17.5,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.25907379789,51.6738783876,1840,46.3379640173,56.95741289,5.26645411068,R2,1.86156472589,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,51.6738783876,1840,Watchlist
TN5K-1759,35.0769868769,-87.16797638,25,1,1,,0,0,0,0.8754990896,nonmetro,nonmetro_proxy,middle,middle|nonmetro,11.0689890821,11.0689890821,34.4867727483,161,1,2.3210950507,25.8548919044,0.5129249131,1094,4,39,0,22,701,737,8391,543,G,221,12,J,153,37,G,47055,Giles County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.17834714699,54.7938966067,1715,48.618765657,60.2550671829,5.86996128445,R2,1.99990544036,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,54.7938966067,1715,Watchlist
TN5K-1760,35.1214780632,-87.1628420314,25,1,1,,0,0,0,0.7044240981,nonmetro,nonmetro_proxy,middle,middle|nonmetro,10.0961793593,10.0961793593,33.6487507929,161,1,4.8071099851,25.6143477101,0.2188010187,1101,4,39,0,24,701,737,8391,543,G,221,12,J,153,37,G,47055,Giles County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.8204566105,31.3368253245,2626,26.5907538146,36.7695285812,4.21885675245,R2,1.9645499247,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,31.3368253245,2626,Lower empirical affinity
TN5K-1761,35.165967099,-87.1577017271,25,1,1,,0,0,0,1.1833685769,nonmetro,nonmetro_proxy,middle,middle|nonmetro,7.6079036764,7.6079036764,31.978423685,161,1,5.5034103091,25.576073771,0.0576845752,1125,4,39,0,24,701,737,8391,543,G,221,12,J,153,37,G,47055,Giles County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.89979767952,28.6722842177,2733,24.6333409246,33.9171031656,4.08221361877,R2,1.91514725897,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,28.6722842177,2733,Lower empirical affinity
TN5K-1762,35.210454008,-87.1525554566,25,1,1,,0,0,0,1.61473385,nonmetro,nonmetro_proxy,middle,middle|nonmetro,2.6633278138,2.6633278138,30.7209772059,161,1,0.5372045124,25.3842686503,0.2026368998,1139,5,56,0,28,798,737,8391,543,G,221,12,J,153,37,G,47055,Giles County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.18065648542,84.3999089046,566,82.1384650421,87.393532225,2.89797312685,R2,1.48426957931,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,84.3999089046,566,Priority 2
TN5K-1763,35.2549388138,-87.1474032097,25,1,1,,0,0,0,1.6536616021,nonmetro,nonmetro_proxy,middle,middle|nonmetro,2.2809244756,2.2809244756,28.2087880256,161,1,4.4287806147,24.4273016829,0.2451218402,1086,4,33,0,31,1019,837,8391,543,G,221,12,J,153,37,G,47055,Giles County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.05875326065,59.1437030289,1544,55.3336369847,63.6199043498,5.56820769756,R2,1.65499966,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,59.1437030289,1544,Watchlist
TN5K-1764,35.29942154,-87.142244976,25,1,1,,0,0,0,1.1382257011,nonmetro,nonmetro_proxy,middle,middle|nonmetro,3.5737526551,3.5737526551,25.7804887993,161,1,2.61280469,23.55641367,0.1528176074,1096,5,33,0,39,1494,1195,8391,543,G,221,12,J,153,37,G,47055,Giles County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.18988506448,54.2928717832,1735,49.9567296743,61.8287406058,7.68617626964,R2,1.91523180676,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,54.2928717832,1735,Watchlist
TN5K-1765,35.3439022104,-87.13708074500001,25,1,1,,0,0,0,1.9231805536,nonmetro,nonmetro_proxy,middle,middle|nonmetro,1.3702620989,1.3702620989,23.377114332,500,1,0.794274436,22.91843503,0.4428587605,1102,5,33,0,46,1543,1256,8391,543,G,221,12,J,153,37,G,47055,Giles County,point_in_county,5,0.005263157894736842,0,0,0,0,0.005263157894736842,23.625,23.625,0.9947368421052631,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.39861963739,79.4579822364,755,76.0145752676,83.04258711,3.3079025279,R2,2.1288833025,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,79.4579822364,755,Priority 2
TN5K-1766,35.3883808486,-87.1319105063,25,1,1,,0,0,0,1.9958706929,nonmetro,nonmetro_proxy,middle,middle|nonmetro,0.5701642143,0.5701642143,21.1954024665,500,1,1.0228691956,22.4305688115,0.5230174091000001,1107,5,33,0,51,1543,1256,8391,543,G,221,12,J,153,37,G,47055,Giles County,point_in_county,5,0.002631578947368421,0,0,0,0,0.002631578947368421,23.6875,23.6875,0.9973684210526316,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.22498695785,83.3978592576,605,80.2778410385,86.3117740834,2.57913914826,R2,2.39219982387,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,83.3978592576,605,Priority 2
TN5K-1767,35.4328574786,-87.1267342494,25,1,1,,0,0,0,1.1850140591,nonmetro,nonmetro_proxy,middle,middle|nonmetro,1.2721182192,1.2721182192,19.5399318402,500,1,2.8386238826,21.976872951,0.419276297,1143,5,33,0,53,1543,1256,8391,543,G,221,12,J,153,37,G,47055,Giles County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.09477250403,57.7772716921,1597,52.5005693464,62.5039854247,5.04440901845,R2,2.16911662608,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,57.7772716921,1597,Watchlist
TN5K-1768,35.477332124,-87.1215519639,25,1,1,,1,0,0,1.176031015,nonmetro,nonmetro_proxy,middle,middle|nonmetro,2.9255740146,2.9255740146,18.0475785115,500,1,5.1514489852,20.7005651653,0.002920728,1146,5,33,0,55,1543,1256,33755,2069,G,311,35,J,830,138,G,47119,Maury County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.86930945917,29.9703939877,2680,24.5832384423,36.4427237531,5.41448417217,R1,2.91325762448,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,29.9703939877,2680,Lower empirical affinity
